Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
64;2380200;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
65;3249400;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
66;2242200;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
67;3582700;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
68;3546500;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
69;2463600;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
70;3038900;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
71;1829300;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
72;1807000;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
73;1770400;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
74;1757500;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
75;1649300;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
76;1731200;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
77;3636700;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
78;5055600;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
79;3293100;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;2666200;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;3478400;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;4624900;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
83;2803100;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;3203500;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;2995800;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;3882000;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;4653500;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;3385200;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;3429900;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;3979600;1644077056;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;5353600;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;3349900;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;3779400;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;4384700;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;4936500;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;2160500;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;1862600;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;1920300;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;1927200;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;1864300;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;2130700;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;3087700;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;3537600;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;3742600;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;3550900;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;2681400;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;3363400;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;2055200;1644089344;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;2920400;1644097536;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;2515800;1644097536;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;2400700;1644097536;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;2477200;1644097536;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;3723800;1644109824;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;2014900;1644109824;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;2230400;1644109824;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;2324300;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;2203300;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;2268700;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;2382900;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;3321600;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;3245000;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;3908900;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;2854200;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;2976100;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;3824200;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;2213200;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;2161700;1644122112;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;2268900;1644138496;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;2314700;1644138496;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;2421100;1644150784;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;3531500;1644150784;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;2585300;1644163072;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;2122100;1644163072;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;1953200;1644163072;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;2055200;1644163072;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;2051800;1644175360;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
