Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
23;3305700;1943715840;1477394432;2761864420;7;42;0;0;0;0;0;0;0;0;9;0;0;
24;4291600;1943715840;1477394432;2761864420;7;42;0;0;0;0;0;0;0;0;9;0;0;
25;6693800;1943715840;1477394432;2761864420;8;42;0;0;0;0;0;0;0;0;9;0;0;
26;4307000;1943732224;1477394432;2761864420;8;42;0;0;0;0;0;0;0;0;9;0;0;
27;3229600;1943732224;1477394432;2761864420;8;42;0;0;0;0;0;0;0;0;9;0;0;
28;7042000;1943732224;1477394432;2761864420;9;33;0;0;0;0;0;0;0;0;9;0;0;
29;6445500;1943740416;1477394432;2761867228;9;33;0;0;0;0;0;0;0;0;9;0;0;
30;7662000;1943744512;1477394432;2761880080;9;33;0;0;0;0;0;0;0;0;9;0;0;
31;7335900;1943748608;1477394432;2761880080;10;69353;0;0;0;0;0;0;0;0;9;0;0;
32;9284300;1948893184;1477394432;2770268752;10;69353;0;0;0;0;0;0;0;0;9;0;0;
33;19228200;1952632832;1477394432;2770268768;11;69383;0;0;0;0;0;0;0;0;9;0;0;
34;26231500;1960050688;1477394432;2778657484;12;69383;0;0;0;0;0;0;0;0;9;0;0;
35;13834700;1972162560;1477394432;2826891980;14;69383;0;0;0;0;0;0;0;0;9;0;0;
36;27566300;1979187200;1477394432;2826876320;14;69383;0;0;0;0;0;0;0;0;9;0;0;
37;50244900;1987633152;1477394432;2843653428;18;0;0;0;0;0;0;0;0;0;9;0;0;
38;6697100;1987743744;1477394432;2843653428;19;0;0;0;0;0;0;0;0;0;9;0;0;
39;8003600;1987760128;1477394432;2843653428;19;0;0;0;0;0;0;0;0;0;9;0;0;
40;7931200;1987866624;1477394432;2843653428;20;69406;0;0;0;0;0;0;0;0;9;0;0;
41;9444600;1988149248;1477394432;2843653428;21;69408;0;0;0;0;0;0;0;0;9;0;0;
42;11427700;1992544256;1477394432;2860430644;21;69408;0;0;0;0;0;0;0;0;9;0;0;
43;13018600;2000879616;1477394432;2860430644;22;69651;0;0;0;0;0;0;0;0;9;0;0;
44;4095800;2000900096;1477394432;2860430644;22;69651;0;0;0;0;0;0;0;0;9;0;0;
45;13655400;2009149440;1477394432;2860430644;23;69807;0;0;0;0;0;0;0;0;9;0;0;
46;4661400;2009174016;1477394432;2860430644;24;119;0;0;0;0;0;0;0;0;9;0;0;
47;5901300;2009194496;1477394432;2860430644;24;119;0;0;0;0;0;0;0;0;9;0;0;
48;3209400;2009210880;1477394432;2860430644;24;119;0;0;0;0;0;0;0;0;9;0;0;
49;2304900;2009227264;1477394432;2860430644;24;119;0;0;0;0;0;0;0;0;9;0;0;
50;3311000;2009243648;1477394432;2860430644;24;119;0;0;0;0;0;0;0;0;9;0;0;
51;4446600;2009268224;1477394432;2860430644;25;0;0;0;0;0;0;0;0;0;9;0;0;
52;3040000;2009284608;1477394432;2860430644;25;0;0;0;0;0;0;0;0;0;9;0;0;
53;2126200;2009300992;1477394432;2860430644;25;0;0;0;0;0;0;0;0;0;9;0;0;
54;2362000;2009317376;1477394432;2860430644;25;0;0;0;0;0;0;0;0;0;9;0;0;
55;2967100;2009333760;1477394432;2860430644;25;0;0;0;0;0;0;0;0;0;9;0;0;
56;4395600;2009354240;1477394432;2860430644;26;0;0;0;0;0;0;0;0;0;9;0;0;
57;3261700;2009370624;1477394432;2860430644;26;0;0;0;0;0;0;0;0;0;9;0;0;
58;2319400;2009387008;1477394432;2860430644;26;0;0;0;0;0;0;0;0;0;9;0;0;
59;2201900;2009403392;1477394432;2860430644;26;0;0;0;0;0;0;0;0;0;9;0;0;
60;2033600;2009419776;1477394432;2860430644;26;0;0;0;0;0;0;0;0;0;9;0;0;
61;2523800;2009436160;1477394432;2860430644;26;0;0;0;0;0;0;0;0;0;9;0;0;
62;4185000;2009460736;1477394432;2860430644;27;0;0;0;0;0;0;0;0;0;9;0;0;
63;2863400;2009481216;1477394432;2860430644;27;0;0;0;0;0;0;0;0;0;9;0;0;
64;2738200;2009501696;1477394432;2859595060;27;0;0;0;0;0;0;0;0;0;9;0;0;
65;2212700;2009522176;1477394432;2859595060;27;0;0;0;0;0;0;0;0;0;9;0;0;
66;2004700;2009542656;1477394432;2859595060;27;0;0;0;0;0;0;0;0;0;9;0;0;
67;2918900;2009563136;1477394432;2859595060;27;0;0;0;0;0;0;0;0;0;9;0;0;
68;5537800;2009583616;1477394432;2859595060;28;0;0;0;0;0;0;0;0;0;9;0;0;
69;3450800;2009600000;1477394432;2859595060;28;0;0;0;0;0;0;0;0;0;9;0;0;
70;2208800;2009616384;1477394432;2859595060;28;0;0;0;0;0;0;0;0;0;9;0;0;
71;2007500;2009632768;1477394432;2859595060;28;0;0;0;0;0;0;0;0;0;9;0;0;
72;2517200;2009649152;1477394432;2859595060;28;0;0;0;0;0;0;0;0;0;9;0;0;
73;4283400;2009673728;1477394432;2859595060;29;0;0;0;0;0;0;0;0;0;9;0;0;
74;3476500;2009690112;1477394432;2859595060;29;0;0;0;0;0;0;0;0;0;9;0;0;
75;2752000;2009706496;1477394432;2859595060;29;0;0;0;0;0;0;0;0;0;9;0;0;
76;2099000;2009722880;1477394432;2859595060;29;0;0;0;0;0;0;0;0;0;9;0;0;
77;2175400;2009739264;1477394432;2859595060;29;0;0;0;0;0;0;0;0;0;9;0;0;
78;2937000;2009755648;1477394432;2859595060;29;0;0;0;0;0;0;0;0;0;9;0;0;
79;4746800;2009780224;1477394432;2859595060;30;0;0;0;0;0;0;0;0;0;9;0;0;
80;3627700;2009800704;1477394432;2859595060;30;0;0;0;0;0;0;0;0;0;9;0;0;
81;2488700;2009821184;1477394432;2859595060;30;0;0;0;0;0;0;0;0;0;9;0;0;
82;2177000;2009841664;1477394432;2859595060;30;0;0;0;0;0;0;0;0;0;9;0;0;
83;2646300;2009862144;1477394432;2859595060;30;0;0;0;0;0;0;0;0;0;9;0;0;
84;4741300;2009882624;1477394432;2859595060;31;0;0;0;0;0;0;0;0;0;9;0;0;
85;3678600;2009899008;1477394432;2859595060;31;0;0;0;0;0;0;0;0;0;9;0;0;
86;2421900;2009915392;1477394432;2859595060;31;0;0;0;0;0;0;0;0;0;9;0;0;
87;2186600;2009931776;1477394432;2859595060;31;0;0;0;0;0;0;0;0;0;9;0;0;
88;2101900;2009948160;1477394432;2859595060;31;0;0;0;0;0;0;0;0;0;9;0;0;
89;3480100;2009964544;1477394432;2859595060;31;0;0;0;0;0;0;0;0;0;9;0;0;
90;4627200;2009989120;1477394432;2859595060;32;0;0;0;0;0;0;0;0;0;9;0;0;
91;3277900;2010005504;1477394432;2859595060;32;0;0;0;0;0;0;0;0;0;9;0;0;
92;2143600;2010021888;1477394432;2859595060;32;0;0;0;0;0;0;0;0;0;9;0;0;
93;2144600;2010038272;1477394432;2859595060;32;0;0;0;0;0;0;0;0;0;9;0;0;
94;2260400;2010054656;1477394432;2859595060;32;0;0;0;0;0;0;0;0;0;9;0;0;
95;4763500;2010075136;1477394432;2859595060;33;0;0;0;0;0;0;0;0;0;9;0;0;
96;3148900;2010091520;1477394432;2859595060;33;0;0;0;0;0;0;0;0;0;9;0;0;
97;2231900;2010107904;1477394432;2859595060;33;0;0;0;0;0;0;0;0;0;9;0;0;
98;2069000;2010124288;1477394432;2859595060;33;0;0;0;0;0;0;0;0;0;9;0;0;
99;1975000;2010140672;1477394432;2859595060;33;0;0;0;0;0;0;0;0;0;9;0;0;
100;2052500;2010157056;1477394432;2859595060;33;0;0;0;0;0;0;0;0;0;9;0;0;
101;5077400;2010193920;1477394432;2859595060;34;0;0;0;0;0;0;0;0;0;9;0;0;
102;3524700;2010226688;1477394432;2859595060;34;0;0;0;0;0;0;0;0;0;9;0;0;
103;3160900;2010259456;1477394432;2859595060;34;0;0;0;0;0;0;0;0;0;9;0;0;
104;2554500;2010292224;1477394432;2859595060;34;0;0;0;0;0;0;0;0;0;9;0;0;
105;2543800;2010324992;1477394432;2859595060;34;0;0;0;0;0;0;0;0;0;9;0;0;
106;4900900;2010361856;1477394432;2859595060;35;0;0;0;0;0;0;0;0;0;9;0;0;
107;3603300;2010394624;1477394432;2859595060;35;0;0;0;0;0;0;0;0;0;9;0;0;
108;2249000;2010427392;1477394432;2859595060;35;0;0;0;0;0;0;0;0;0;9;0;0;
109;2090300;2010460160;1477394432;2859595060;35;0;0;0;0;0;0;0;0;0;9;0;0;
110;2141200;2010492928;1477394432;2859595060;35;0;0;0;0;0;0;0;0;0;9;0;0;
111;5928600;2010517504;1477394432;2859595060;35;0;0;0;0;0;0;0;0;0;9;0;0;
112;5482900;2010550272;1477394432;2859595060;36;0;0;0;0;0;0;0;0;0;9;0;0;
113;2665400;2010583040;1477394432;2859595060;36;0;0;0;0;0;0;0;0;0;9;0;0;
114;2336800;2010615808;1477394432;2859595060;36;0;0;0;0;0;0;0;0;0;9;0;0;
115;2329600;2010632192;1477394432;2859595060;36;0;0;0;0;0;0;0;0;0;9;0;0;
116;4499900;2010652672;1477394432;2859595060;37;0;0;0;0;0;0;0;0;0;9;0;0;
117;2888800;2010669056;1477394432;2859595060;37;0;0;0;0;0;0;0;0;0;9;0;0;
118;2141700;2010681344;1477394432;2859595060;37;0;0;0;0;0;0;0;0;0;9;0;0;
119;2336500;2010681344;1477394432;2859595060;37;0;0;0;0;0;0;0;0;0;9;0;0;
120;2084700;2010681344;1477394432;2859595060;37;0;0;0;0;0;0;0;0;0;9;0;0;
121;2163000;2010681344;1477394432;2859595060;37;0;0;0;0;0;0;0;0;0;9;0;0;
122;4595600;2010681344;1477394432;2859595060;38;0;0;0;0;0;0;0;0;0;9;0;0;
123;2872000;2010681344;1477394432;2859595060;38;0;0;0;0;0;0;0;0;0;9;0;0;
124;2180500;2010681344;1477394432;2859595060;38;0;0;0;0;0;0;0;0;0;9;0;0;
125;2142600;2010681344;1477394432;2859595060;38;0;0;0;0;0;0;0;0;0;9;0;0;
126;2127100;2010681344;1477394432;2859595060;38;0;0;0;0;0;0;0;0;0;9;0;0;
127;2098600;2010681344;1477394432;2859595060;38;0;0;0;0;0;0;0;0;0;9;0;0;
128;4387000;2010681344;1477394432;2859595060;39;0;0;0;0;0;0;0;0;0;9;0;0;
129;2940600;2010681344;1477394432;2859595060;39;0;0;0;0;0;0;0;0;0;9;0;0;
130;2508000;2010681344;1477394432;2859595060;39;0;0;0;0;0;0;0;0;0;9;0;0;
131;2234900;2010681344;1477394432;2859595060;39;0;0;0;0;0;0;0;0;0;9;0;0;
132;2596100;2010681344;1477394432;2859595060;39;0;0;0;0;0;0;0;0;0;9;0;0;
133;2431000;2010681344;1477394432;2859595060;39;0;0;0;0;0;0;0;0;0;9;0;0;
134;4729100;2010681344;1477394432;2859595060;40;0;0;0;0;0;0;0;0;0;9;0;0;
135;3259300;2010681344;1477394432;2859595060;40;0;0;0;0;0;0;0;0;0;9;0;0;
136;2437400;2010681344;1477394432;2859595060;40;0;0;0;0;0;0;0;0;0;9;0;0;
137;2097600;2010681344;1477394432;2859595060;40;0;0;0;0;0;0;0;0;0;9;0;0;
138;2000800;2010681344;1477394432;2859595060;40;0;0;0;0;0;0;0;0;0;9;0;0;
139;2140900;2010681344;1477394432;2859595060;40;0;0;0;0;0;0;0;0;0;9;0;0;
140;5381500;2010681344;1477394432;2859595060;41;0;0;0;0;0;0;0;0;0;9;0;0;
141;3384000;2010681344;1477394432;2859595060;41;0;0;0;0;0;0;0;0;0;9;0;0;
142;2957800;2010681344;1477394432;2859595060;41;0;0;0;0;0;0;0;0;0;9;0;0;
143;2360000;2010681344;1477394432;2859595060;41;0;0;0;0;0;0;0;0;0;9;0;0;
144;2260800;2010681344;1477394432;2859595060;41;0;0;0;0;0;0;0;0;0;9;0;0;
145;5275000;2010681344;1477394432;2859595060;42;0;0;0;0;0;0;0;0;0;9;0;0;
146;3779100;2010681344;1477394432;2859595060;42;0;0;0;0;0;0;0;0;0;9;0;0;
147;2393100;2010681344;1477394432;2859595060;42;0;0;0;0;0;0;0;0;0;9;0;0;
148;2173200;2010681344;1477394432;2859595060;42;0;0;0;0;0;0;0;0;0;9;0;0;
149;1987100;2010681344;1477394432;2859595060;42;0;0;0;0;0;0;0;0;0;9;0;0;
150;2990800;2010681344;1477394432;2859595060;42;0;0;0;0;0;0;0;0;0;9;0;0;
151;4911600;2010681344;1477394432;2859595060;43;0;0;0;0;0;0;0;0;0;9;0;0;
152;3855100;2010681344;1477394432;2859595060;43;0;0;0;0;0;0;0;0;0;9;0;0;
153;2710800;2010681344;1477394432;2859595060;43;0;0;0;0;0;0;0;0;0;9;0;0;
154;2408500;2010681344;1477394432;2859595060;43;0;0;0;0;0;0;0;0;0;9;0;0;
155;3295100;2010681344;1477394432;2859595060;43;0;0;0;0;0;0;0;0;0;9;0;0;
156;6260000;2010681344;1477394432;2859595060;44;0;0;0;0;0;0;0;0;0;9;0;0;
157;3055500;2010681344;1477394432;2859595060;44;0;0;0;0;0;0;0;0;0;9;0;0;
158;2867300;2010681344;1477394432;2859595060;44;0;0;0;0;0;0;0;0;0;9;0;0;
159;3601000;2010681344;1477394432;2859595060;44;0;0;0;0;0;0;0;0;0;9;0;0;
160;5295000;2010681344;1477394432;2859595060;45;0;0;0;0;0;0;0;0;0;9;0;0;
161;4853000;2010681344;1477394432;2859595060;45;0;0;0;0;0;0;0;0;0;9;0;0;
162;3135600;2010681344;1477394432;2859595060;45;0;0;0;0;0;0;0;0;0;9;0;0;
163;3958000;2010681344;1477394432;2859595060;45;0;0;0;0;0;0;0;0;0;9;0;0;
164;5800000;2010681344;1477394432;2859595060;46;0;0;0;0;0;0;0;0;0;9;0;0;
165;3759100;2010681344;1477394432;2859595060;46;0;0;0;0;0;0;0;0;0;9;0;0;
166;3547800;2010681344;1477394432;2859595060;46;0;0;0;0;0;0;0;0;0;9;0;0;
167;5378800;2010681344;1477394432;2859595060;46;0;0;0;0;0;0;0;0;0;9;0;0;
168;6859700;2010681344;1477394432;2859595060;47;0;0;0;0;0;0;0;0;0;9;0;0;
169;2633700;2010681344;1477394432;2859595060;47;0;0;0;0;0;0;0;0;0;9;0;0;
170;2600800;2010681344;1477394432;2859595060;47;0;0;0;0;0;0;0;0;0;9;0;0;
171;5692700;2010681344;1477394432;2859595060;48;0;0;0;0;0;0;0;0;0;9;0;0;
172;3736100;2010681344;1477394432;2859595060;48;0;0;0;0;0;0;0;0;0;9;0;0;
173;2523800;2010681344;1477394432;2859595060;48;0;0;0;0;0;0;0;0;0;9;0;0;
174;2778500;2010681344;1477394432;2859595060;48;0;0;0;0;0;0;0;0;0;9;0;0;
175;4224200;2010681344;1477394432;2859595060;48;0;0;0;0;0;0;0;0;0;9;0;0;
176;6750300;2010681344;1477394432;2859595060;49;0;0;0;0;0;0;0;0;0;9;0;0;
177;3365500;2010681344;1477394432;2859595060;49;0;0;0;0;0;0;0;0;0;9;0;0;
178;3362700;2010681344;1477394432;2859595060;49;0;0;0;0;0;0;0;0;0;9;0;0;
179;4854500;2010681344;1477394432;2859595060;49;0;0;0;0;0;0;0;0;0;9;0;0;
180;7178900;2010681344;1477394432;2859595060;50;0;0;0;0;0;0;0;0;0;9;0;0;
181;5027900;2010681344;1477394432;2859595060;50;0;0;0;0;0;0;0;0;0;9;0;0;
182;12302500;2010681344;1477394432;2859595060;51;0;0;0;0;0;0;0;0;0;9;0;0;
183;11402800;2010681344;1477394432;2859595060;51;0;0;0;0;0;0;0;0;0;9;0;0;
184;13039000;2010681344;1477394432;2859595060;52;0;0;0;0;0;0;0;0;0;9;0;0;
185;17102600;2010681344;1477394432;2859595060;53;0;0;0;0;0;0;0;0;0;9;0;0;
186;5866100;2010681344;1477394432;2859595060;54;0;0;0;0;0;0;0;0;0;9;0;0;
187;4663200;2010681344;1477394432;2859595060;54;0;0;0;0;0;0;0;0;0;9;0;0;
188;4980200;2010681344;1477394432;2859595060;54;0;0;0;0;0;0;0;0;0;9;0;0;
189;4586100;2010681344;1477394432;2859595060;55;0;0;0;0;0;0;0;0;0;9;0;0;
190;5548800;2010681344;1477394432;2859595060;55;0;0;0;0;0;0;0;0;0;9;0;0;
191;7694100;2010681344;1477394432;2859595060;55;0;0;0;0;0;0;0;0;0;9;0;0;
192;5816600;2010681344;1477394432;2859595060;56;0;0;0;0;0;0;0;0;0;9;0;0;
193;4541400;2010681344;1477394432;2859595060;56;0;0;0;0;0;0;0;0;0;9;0;0;
194;4771800;2010681344;1477394432;2859595060;56;0;0;0;0;0;0;0;0;0;9;0;0;
195;5432500;2010681344;1477394432;2859595060;57;0;0;0;0;0;0;0;0;0;9;0;0;
196;4648900;2010681344;1477394432;2859595060;57;0;0;0;0;0;0;0;0;0;9;0;0;
197;3732200;2010710016;1477394432;2859595060;57;0;0;0;0;0;0;0;0;0;9;0;0;
198;4295600;2010738688;1477394432;2859595060;57;0;0;0;0;0;0;0;0;0;9;0;0;
199;5489600;2010771456;1477394432;2859595060;58;0;0;0;0;0;0;0;0;0;9;0;0;
200;3487400;2010771456;1477394432;2859595060;58;0;0;0;0;0;0;0;0;0;9;0;0;
201;3167400;2010771456;1477394432;2859595060;58;0;0;0;0;0;0;0;0;0;9;0;0;
202;4820300;2010771456;1477394432;2859595060;58;0;0;0;0;0;0;0;0;0;9;0;0;
203;5969000;2010771456;1477394432;2859595060;59;0;0;0;0;0;0;0;0;0;9;0;0;
204;3645200;2010771456;1477394432;2859595060;59;0;0;0;0;0;0;0;0;0;9;0;0;
205;2878200;2010771456;1477394432;2859595060;59;0;0;0;0;0;0;0;0;0;9;0;0;
206;4723000;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
207;2488600;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
208;2316800;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
209;2249600;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
210;2044300;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
211;1910800;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
212;3502200;2010771456;1477394432;2859595060;60;0;0;0;0;0;0;0;0;0;9;0;0;
213;6638800;2010771456;1477394432;2859595060;61;0;0;0;0;0;0;0;0;0;9;0;0;
214;4375200;2010771456;1477394432;2859595060;61;0;0;0;0;0;0;0;0;0;9;0;0;
215;3784200;2010771456;1477394432;2859595060;61;0;0;0;0;0;0;0;0;0;9;0;0;
216;4878300;2010771456;1477394432;2859595060;62;0;0;0;0;0;0;0;0;0;9;0;0;
217;3151800;2010771456;1477394432;2859595060;62;0;0;0;0;0;0;0;0;0;9;0;0;
218;2841400;2010771456;1477394432;2859595060;62;0;0;0;0;0;0;0;0;0;9;0;0;
219;3081100;2010771456;1477394432;2859595060;62;0;0;0;0;0;0;0;0;0;9;0;0;
220;2779700;2010771456;1477394432;2859595060;62;0;0;0;0;0;0;0;0;0;9;0;0;
221;3639000;2010771456;1477394432;2859595060;63;0;0;0;0;0;0;0;0;0;9;0;0;
222;2382100;2010771456;1477394432;2859595060;63;0;0;0;0;0;0;0;0;0;9;0;0;
223;2634800;2010771456;1477394432;2859595060;63;0;0;0;0;0;0;0;0;0;9;0;0;
224;3099600;2010771456;1477394432;2859595060;63;0;0;0;0;0;0;0;0;0;9;0;0;
225;2379100;2010771456;1477394432;2859595060;63;0;0;0;0;0;0;0;0;0;9;0;0;
226;2356200;2010771456;1477394432;2859595060;63;0;0;0;0;0;0;0;0;0;9;0;0;
227;3340700;2010771456;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
228;2179600;2010771456;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
229;2042700;2010775552;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
230;2357200;2010775552;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
231;2489400;2010775552;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
232;2417400;2010775552;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
233;2139300;2010775552;1477394432;2859595060;64;0;0;0;0;0;0;0;0;0;9;0;0;
234;3053200;2010775552;1477394432;2859595060;65;0;0;0;0;0;0;0;0;0;9;0;0;
235;2177100;2010775552;1477394432;2859595060;65;0;0;0;0;0;0;0;0;0;9;0;0;
236;2533600;2010775552;1477394432;2859595060;65;0;0;0;0;0;0;0;0;0;9;0;0;
237;3035900;2010775552;1477394432;2859595060;65;0;0;0;0;0;0;0;0;0;9;0;0;
238;3324000;2010775552;1477394432;2859595060;65;0;0;0;0;0;0;0;0;0;9;0;0;
239;3645500;2010775552;1477394432;2859595060;65;0;0;0;0;0;0;0;0;0;9;0;0;
240;5418000;2010775552;1477394432;2859595060;66;0;0;0;0;0;0;0;0;0;9;0;0;
241;4182200;2010775552;1477394432;2859595060;66;0;0;0;0;0;0;0;0;0;9;0;0;
242;3145400;2010775552;1477394432;2859595060;66;0;0;0;0;0;0;0;0;0;9;0;0;
243;3297900;2010775552;1477394432;2859595060;66;0;0;0;0;0;0;0;0;0;9;0;0;
244;4438200;2010775552;1477394432;2859595060;67;0;0;0;0;0;0;0;0;0;9;0;0;
245;3941700;2010775552;1477394432;2859595060;67;0;0;0;0;0;0;0;0;0;9;0;0;
246;3118300;2010775552;1477394432;2859595060;67;0;0;0;0;0;0;0;0;0;9;0;0;
247;2674500;2010775552;1477394432;2859595060;67;0;0;0;0;0;0;0;0;0;9;0;0;
248;2900100;2010775552;1477394432;2859595060;67;0;0;0;0;0;0;0;0;0;9;0;0;
249;4979200;2010775552;1477394432;2859595060;68;0;0;0;0;0;0;0;0;0;9;0;0;
250;3102100;2010775552;1477394432;2859595060;68;0;0;0;0;0;0;0;0;0;9;0;0;
251;3321600;2010775552;1477394432;2859595060;68;0;0;0;0;0;0;0;0;0;9;0;0;
252;3681600;2010779648;1477394432;2859595060;68;0;0;0;0;0;0;0;0;0;9;0;0;
253;6277900;2010779648;1477394432;2859595060;69;0;0;0;0;0;0;0;0;0;9;0;0;
254;4249800;2010779648;1477394432;2859595060;69;0;0;0;0;0;0;0;0;0;9;0;0;
255;2827500;2010779648;1477394432;2859595060;69;0;0;0;0;0;0;0;0;0;9;0;0;
256;3140900;2010779648;1477394432;2859595060;69;0;0;0;0;0;0;0;0;0;9;0;0;
257;4269900;2010779648;1477394432;2859595060;70;0;0;0;0;0;0;0;0;0;9;0;0;
258;2702700;2010779648;1477394432;2859595060;70;0;0;0;0;0;0;0;0;0;9;0;0;
259;2546100;2010779648;1477394432;2859595060;70;0;0;0;0;0;0;0;0;0;9;0;0;
260;2632000;2010779648;1477394432;2859595060;70;0;0;0;0;0;0;0;0;0;9;0;0;
261;2478300;2010779648;1477394432;2859595060;70;0;0;0;0;0;0;0;0;0;9;0;0;
262;2583200;2010779648;1477394432;2859595060;70;0;0;0;0;0;0;0;0;0;9;0;0;
263;3625700;2010779648;1477394432;2859595060;71;0;0;0;0;0;0;0;0;0;9;0;0;
264;2596400;2010779648;1477394432;2859595060;71;0;0;0;0;0;0;0;0;0;9;0;0;
265;2521100;2010779648;1477394432;2859595060;71;0;0;0;0;0;0;0;0;0;9;0;0;
266;2400000;2010779648;1477394432;2859595060;71;0;0;0;0;0;0;0;0;0;9;0;0;
267;2337900;2010779648;1477394432;2859595060;71;0;0;0;0;0;0;0;0;0;9;0;0;
268;2459900;2010779648;1477394432;2859595060;71;0;0;0;0;0;0;0;0;0;9;0;0;
269;4421100;2010779648;1477394432;2859595060;72;0;0;0;0;0;0;0;0;0;9;0;0;
270;3270900;2010779648;1477394432;2859595060;72;0;0;0;0;0;0;0;0;0;9;0;0;
271;3145100;2010779648;1477394432;2859595060;72;0;0;0;0;0;0;0;0;0;9;0;0;
272;2781700;2010779648;1477394432;2859595060;72;0;0;0;0;0;0;0;0;0;9;0;0;
273;2693100;2010779648;1477394432;2859595060;72;0;0;0;0;0;0;0;0;0;9;0;0;
274;4323600;2010779648;1477394432;2859595060;73;0;0;0;0;0;0;0;0;0;9;0;0;
275;3618000;2010779648;1477394432;2859595060;73;0;0;0;0;0;0;0;0;0;9;0;0;
276;2632600;2010779648;1477394432;2859595060;73;0;0;0;0;0;0;0;0;0;9;0;0;
277;2791900;2010820608;1477394432;2859595060;73;0;0;0;0;0;0;0;0;0;9;0;0;
278;3011700;2010861568;1477394432;2859595060;73;0;0;0;0;0;0;0;0;0;9;0;0;
279;4838300;2010906624;1477394432;2859595060;74;0;0;0;0;0;0;0;0;0;9;0;0;
280;3079300;2010947584;1477394432;2859595060;74;0;0;0;0;0;0;0;0;0;9;0;0;
281;2444600;2010988544;1477394432;2859595060;74;0;0;0;0;0;0;0;0;0;9;0;0;
282;2705400;2011029504;1477394432;2859595060;74;0;0;0;0;0;0;0;0;0;9;0;0;
283;2554200;2011033600;1477394432;2859595060;74;0;0;0;0;0;0;0;0;0;9;0;0;
