Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
31;3542900;1646141440;1488609280;2729910476;0;0;0;0;0;0;0;0;0;0;9;0;0;
32;2560500;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
33;2040300;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
34;3026700;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
35;2081900;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
36;1878800;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
37;2192700;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
38;2803300;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
39;2085000;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
40;2020300;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
41;8471300;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
42;4237900;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
43;2738500;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
44;3068000;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
45;2069600;1646141440;1488609280;2729894492;0;0;0;0;0;0;0;0;0;0;9;0;0;
46;10431300;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
47;2445100;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
48;2984900;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
49;2498000;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
50;2052300;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
51;1828200;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
52;2587200;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
53;2178700;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
54;2018700;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
55;2937600;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
56;2391600;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
57;2273700;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
58;2711300;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
59;2602300;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
60;3068800;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
61;3813500;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
62;2333900;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
63;2169200;1646141440;1488609280;2729894708;0;0;0;0;0;0;0;0;0;0;9;0;0;
64;2266400;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
65;2678900;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
66;2204200;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
67;4065300;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
68;2727800;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
69;3087500;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
70;2149900;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
71;2391400;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
72;2148400;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
73;4049400;1646141440;1488609280;2729059124;0;0;0;0;0;0;0;0;0;0;9;0;0;
74;2626100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
75;2741900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
76;1918100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
77;2294900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
78;2140300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
79;1901900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;4043100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;2739900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;2176400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
83;2646900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;2257000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;2161300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;4243700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;2921400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;1981300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;2355000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;2364900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;2110900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;4699200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;2586100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;2096600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;1913400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;2461000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;2151300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;4150600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;2644300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;2480200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;1886300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;2376600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;2050400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;2159500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;3857100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;2539300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;1714700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;1953600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;2296700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;2307400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;3616700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;2434600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;2402600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;1839400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;2129900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;2443500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;2172100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;3603100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;2641900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;3184800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;2513800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;3083600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;2220200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;3614000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;2127600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;1902100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;1820000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;2498400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;2583700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;4741000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;2599600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;1973500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;2025400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;2861300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;2429200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;3944700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;2433300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;2069800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;2160400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;2935200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;2438100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;3875200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;2528800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;1818000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;1941200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;1908600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;2294500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;2585500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;4389800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;2324600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;2218600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;2500100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;2769100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;2767600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;4217400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;2300900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;1903500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;1862300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;2992300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;2329900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;4014800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;2400600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;1915400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;1891900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;2565200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;2488300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;3556000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;2967500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;2051500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;1929500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;1965000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;2438200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;2166600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;3471600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;2694500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;1827300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;1662000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;1972400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;2241100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;2315800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;3624600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;3099700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;1877100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;1740700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;1888900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;2156500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;2124400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;4111400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;2686100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;2021500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;1938600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;2127000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;1990200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;1939800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;3086000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;1910500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;1814800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;1840900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;1843700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;2034300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;2212100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;2081700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;3071100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;1881100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;1779300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;1855100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;1891500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;1982000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;1975100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;2145700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;3050600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;2296100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;1927100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;1824700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;1973600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;2269000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;2010700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;2939500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;1898900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;1790600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;28714700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;12830000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;3626700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;5967900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;3884100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;5129100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;3913800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;2464800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;2642100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;3311800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;3574200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;5400100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;4094600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;4836700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;7492100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;4763800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;3358200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;4033700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;7110100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;4455900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;5557700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;6522200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;3935700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;5178400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;10279900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;12975200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;11609000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;12193800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;8635400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;5340400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;5237900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;7791800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;4593500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;4487000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;5073800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;4621100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;3688100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;5024100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;3302500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;4024900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;4388500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;4470100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;2964500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;3027800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;3800700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;3242300;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;3909000;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;2808700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;3255400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;3794100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;3654900;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
272;5390200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;3241800;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;5913600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;5359100;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;5792500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;4009200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;3323400;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;4252500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;2859200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;2818200;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;2817700;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
283;3039600;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
284;4792500;1646141440;1488609280;2729058908;0;0;0;0;0;0;0;0;0;0;9;0;0;
