Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
76;2133300;1376382976;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
77;2051100;1376382976;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
78;3090300;1376387072;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
79;5886200;1376387072;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;4159300;1376387072;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;4414400;1376387072;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;4760800;1376387072;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
83;7906400;1376387072;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;7571700;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;6391000;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;4896100;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;3262300;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;4654000;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;3956100;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;2875100;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;2864500;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;3127900;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;4546300;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;3244300;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;3058300;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;3819500;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;2913500;1376391168;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;5276500;1376395264;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;5129900;1376395264;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;5559500;1376395264;1488609280;2710577972;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;5520000;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;4880300;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;3302400;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;2780900;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;4292100;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;3343200;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;3927900;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;4396600;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;5636400;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;4121200;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;2840300;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;2820900;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;4894600;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;2890200;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;2411300;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;2939000;1376399360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;2534300;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;4414300;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;6378100;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;4818000;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;4335800;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;5814300;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;5247300;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;3347300;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;4557900;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;4029400;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;2537700;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;2996200;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;2540400;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;3560900;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;2374300;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;3637800;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;3398600;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;3191400;1376403456;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;5101800;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;3681100;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;2889500;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;2181500;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;2140200;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;3196000;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;2141800;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;2331400;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;2400300;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;2255100;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;2854200;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;4570900;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;3123200;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;3125700;1376407552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
