Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
1884,5378800,1735311360,1496997888,2956639284,408,125,0,0,0,0,0,0,0,0,76,0,1
1885,7496500,1735413760,1496997888,2956639284,409,78290,0,0,0,0,0,0,0,0,76,0,1
1886,4144300,1735413760,1496997888,2956639284,409,78290,0,0,0,0,0,0,0,0,76,0,1
1887,4717800,1735413760,1496997888,2956639284,409,78290,0,0,0,0,0,0,0,0,76,0,1
1888,6777600,1735524352,1496997888,2973416500,410,125,0,0,0,0,0,0,0,0,76,0,1
1889,2597900,1735524352,1496997888,2973416500,410,125,0,0,0,0,0,0,0,0,76,0,1
1890,2599700,1735524352,1496997888,2973416500,410,125,0,0,0,0,0,0,0,0,76,0,1
1891,2809000,1735524352,1496997888,2973416500,410,125,0,0,0,0,0,0,0,0,76,0,1
1892,2357300,1735524352,1496997888,2973416500,410,125,0,0,0,0,0,0,0,0,76,0,1
1893,3929300,1735626752,1496997888,2973416500,411,78290,0,0,0,0,0,0,0,0,76,0,1
1894,2284100,1735626752,1496997888,2973416500,411,78290,0,0,0,0,0,0,0,0,76,0,1
1895,2201300,1735626752,1496997888,2973416500,411,78290,0,0,0,0,0,0,0,0,76,0,1
1896,2278900,1735626752,1496997888,2973416500,411,78290,0,0,0,0,0,0,0,0,76,0,1
1897,4038800,1735626752,1496997888,2973416500,411,78290,0,0,0,0,0,0,0,0,76,0,1
1898,4317000,1735626752,1496997888,2973416500,411,78290,0,0,0,0,0,0,0,0,76,0,1
1899,6387700,1735753728,1496997888,2990193716,412,79,0,0,0,0,0,0,0,0,76,0,1
1900,4332600,1735839744,1496997888,2990193716,412,79,0,0,0,0,0,0,0,0,76,0,1
1901,4566900,1735839744,1496997888,2990193716,412,79,0,0,0,0,0,0,0,0,76,0,1
1902,7814700,1735942144,1496997888,2990193716,413,78294,0,0,0,0,0,0,0,0,76,0,1
1903,4400000,1735942144,1496997888,2990193716,413,78294,0,0,0,0,0,0,0,0,76,0,1
1904,4610500,1735942144,1496997888,2990193716,413,78294,0,0,0,0,0,0,0,0,76,0,1
1905,6472300,1735942144,1496997888,2990193716,414,78292,0,0,0,0,0,0,0,0,76,0,1
1906,4483900,1735942144,1496997888,2990193716,414,78292,0,0,0,0,0,0,0,0,76,0,1
1907,5512100,1735942144,1496997888,2990193716,414,78292,0,0,0,0,0,0,0,0,76,0,1
1908,7208900,1735942144,1496997888,2990193716,415,78292,0,0,0,0,0,0,0,0,76,0,1
1909,5377700,1735942144,1496997888,2990193716,415,78292,0,0,0,0,0,0,0,0,76,0,1
1910,7598300,1736044544,1496997888,2990193716,416,78294,0,0,0,0,0,0,0,0,76,0,1
1911,3812400,1736044544,1496997888,2990193716,416,78294,0,0,0,0,0,0,0,0,76,0,1
1912,4351700,1736044544,1496997888,2990193716,416,78294,0,0,0,0,0,0,0,0,76,0,1
1913,4150000,1736044544,1496997888,2990193716,416,78294,0,0,0,0,0,0,0,0,76,0,1
1914,6209100,1736146944,1496997888,2990193716,417,78292,0,0,0,0,0,0,0,0,76,0,1
1915,4000400,1736146944,1496997888,2990193716,417,78292,0,0,0,0,0,0,0,0,76,0,1
1916,4616100,1736146944,1496997888,2990193716,417,78292,0,0,0,0,0,0,0,0,76,0,1
1917,6168100,1736249344,1496997888,2990193716,418,83814,0,0,0,0,0,0,0,0,76,0,1
1918,3874700,1736249344,1496997888,2990193716,418,83814,0,0,0,0,0,0,0,0,76,0,1
1919,4243900,1736249344,1496997888,2990193716,418,83814,0,0,0,0,0,0,0,0,76,0,1
1920,6848500,1736343552,1496997888,3006970932,419,5520,0,0,0,0,0,0,0,0,76,0,1
1921,4597700,1736359936,1496997888,3006970932,419,5520,0,0,0,0,0,0,0,0,76,0,1
1922,4316400,1736359936,1496997888,3006970932,419,5520,0,0,0,0,0,0,0,0,76,0,1
1923,2794300,1736359936,1496997888,3006970932,419,5520,0,0,0,0,0,0,0,0,76,0,1
1924,4072300,1736462336,1496997888,3006970932,420,5600,0,0,0,0,0,0,0,0,76,0,1
1925,2575300,1736564736,1496997888,3006970932,420,5600,0,0,0,0,0,0,0,0,76,0,1
1926,2474800,1736564736,1496997888,3006970932,420,5600,0,0,0,0,0,0,0,0,76,0,1
1927,2274400,1736564736,1496997888,3006970932,420,5600,0,0,0,0,0,0,0,0,76,0,1
1928,4941100,1736564736,1496997888,3006970932,420,5600,0,0,0,0,0,0,0,0,76,0,1
1929,3986400,1736777728,1496997888,3023748148,421,78297,0,0,0,0,0,0,0,0,76,0,1
1930,2497600,1736777728,1496997888,3023748148,421,78297,0,0,0,0,0,0,0,0,76,0,1
1931,2296400,1736777728,1496997888,3023748148,421,78297,0,0,0,0,0,0,0,0,76,0,1
1932,2321700,1736777728,1496997888,3023748148,421,78297,0,0,0,0,0,0,0,0,76,0,1
1933,2803500,1736777728,1496997888,3023748148,421,78297,0,0,0,0,0,0,0,0,76,0,1
1934,3014700,1736777728,1496997888,3023748148,421,78297,0,0,0,0,0,0,0,0,76,0,1
1935,3918900,1736777728,1496997888,3023748148,422,78298,0,0,0,0,0,0,0,0,76,0,1
1936,3436100,1736777728,1496997888,3023748148,422,78298,0,0,0,0,0,0,0,0,76,0,1
1937,2715000,1736777728,1496997888,3023748148,422,78298,0,0,0,0,0,0,0,0,76,0,1
1938,3036600,1736777728,1496997888,3023748148,422,78298,0,0,0,0,0,0,0,0,76,0,1
1939,3338400,1736777728,1496997888,3023748148,422,78298,0,0,0,0,0,0,0,0,76,0,1
1940,4053000,1736777728,1496997888,3023748148,423,78298,0,0,0,0,0,0,0,0,76,0,1
1941,2648600,1736777728,1496997888,3023748148,423,78298,0,0,0,0,0,0,0,0,76,0,1
1942,2455200,1736777728,1496997888,3023748148,423,78298,0,0,0,0,0,0,0,0,76,0,1
1943,5012600,1736777728,1496997888,3023748148,423,78298,0,0,0,0,0,0,0,0,76,0,1
1944,6847500,1736880128,1496997888,3023748148,424,78300,0,0,0,0,0,0,0,0,76,0,1
1945,2659100,1736880128,1496997888,3023748148,424,78300,0,0,0,0,0,0,0,0,76,0,1
1946,2364000,1736880128,1496997888,3023748148,424,78300,0,0,0,0,0,0,0,0,76,0,1
1947,2463900,1736880128,1496997888,3023748148,424,78300,0,0,0,0,0,0,0,0,76,0,1
1948,2670600,1736880128,1496997888,3023748148,424,78300,0,0,0,0,0,0,0,0,76,0,1
1949,4195200,1736880128,1496997888,3023748148,425,78299,0,0,0,0,0,0,0,0,76,0,1
1950,2435900,1736880128,1496997888,3023748148,425,78299,0,0,0,0,0,0,0,0,76,0,1
1951,2530300,1736880128,1496997888,3023748148,425,78299,0,0,0,0,0,0,0,0,76,0,1
1952,2189200,1736880128,1496997888,3023748148,425,78299,0,0,0,0,0,0,0,0,76,0,1
1953,2481100,1736880128,1496997888,3023748148,425,78299,0,0,0,0,0,0,0,0,76,0,1
1954,2552100,1736880128,1496997888,3023748148,425,78299,0,0,0,0,0,0,0,0,76,0,1
1955,3836500,1737093120,1496997888,3040525364,426,78299,0,0,0,0,0,0,0,0,76,0,1
1956,2599400,1737195520,1496997888,3040525364,426,78299,0,0,0,0,0,0,0,0,76,0,1
1957,2477900,1737195520,1496997888,3040525364,426,78299,0,0,0,0,0,0,0,0,76,0,1
1958,2469200,1737195520,1496997888,3040525364,426,78299,0,0,0,0,0,0,0,0,76,0,1
1959,2317300,1737195520,1496997888,3040525364,426,78299,0,0,0,0,0,0,0,0,76,0,1
1960,4329800,1737195520,1496997888,3040525364,426,78299,0,0,0,0,0,0,0,0,76,0,1
1961,7343600,1737195520,1496997888,3040525364,427,65,0,0,0,0,0,0,0,0,76,0,1
