Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1155;7772800;1837748224;1563594752;4009470292;1215500;0;16500;0;0;0;0;0;0;2500;882;1302;0;82;0;1;
1156;5846200;1837752320;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;82;0;1;
1157;7930800;1837817856;1563594752;4009470292;2112500;704800;20000;0;0;0;0;0;0;5100;882;1302;0;88;0;1;
1158;5251400;1837821952;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1159;5046100;1837830144;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1160;6519600;1837932544;1563594752;4009470292;1434100;0;14600;0;0;0;0;0;0;2300;882;1302;0;88;0;1;
1161;4735700;1837944832;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1162;4246400;1837957120;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1163;6258600;1837965312;1563594752;4009470292;1197500;0;15400;0;0;0;0;0;0;2400;882;1302;0;88;0;1;
1164;4867400;1837965312;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1165;4197600;1837969408;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1166;5614600;1837977600;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1167;7637100;1838190592;1563594752;4009470292;1140200;0;20400;0;0;0;0;0;0;2600;882;1302;0;88;0;1;
1168;4998200;1838403584;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1169;6414100;1838616576;1563594752;4009470292;1186000;0;21900;0;0;0;0;0;0;2600;882;1302;0;88;0;1;
1170;4615100;1838825472;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1171;4316500;1839042560;1563594752;4009470292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1172;6611100;1839464448;1563594752;4026247508;1167200;0;15100;0;0;0;0;0;0;2800;882;1302;0;88;0;1;
1173;6799000;1839988736;1563594752;4026247508;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1174;6116100;1840685056;1563594752;4026247508;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1175;7174100;1841278976;1563594752;4026247508;1222300;0;21400;0;0;0;0;0;0;2500;882;1302;0;88;0;1;
1176;5242400;1841496064;1563594752;4026247508;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1177;5975500;1841704960;1563594752;4026247508;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1178;7010800;1841926144;1563594752;4026247508;1078700;0;15600;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1179;5627000;1842139136;1563594752;4026247508;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1180;9702400;1846669312;1563594752;4043029284;1208700;0;16100;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1181;5350000;1846882304;1563594752;4043029284;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1182;6023400;1847095296;1563594752;4043029284;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1183;7055800;1847521280;1563594752;4043029284;1215900;0;18200;0;0;0;0;0;0;1500;882;1302;0;88;0;1;
1184;8081800;1847910400;1563594752;4043029284;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1185;12836800;1856630784;1563594752;4059808372;1363200;0;18000;0;0;0;0;0;0;2700;882;1302;0;88;0;1;
1186;7717500;1856868352;1563594752;4059808372;1313500;0;22200;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1187;6730600;1857085440;1563594752;4059808372;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1188;8778700;1861599232;1563594752;4076587460;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1189;8464000;1861943296;1563594752;4076587460;1185400;0;16200;0;0;0;0;0;0;2000;882;1302;0;88;0;1;
1190;8082000;1862156288;1563594752;4076587460;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1191;8736500;1862541312;1563594752;4076587460;1374700;0;17600;0;0;0;0;0;0;3900;882;1302;0;88;0;1;
1192;10890900;1866887168;1563594752;4076589332;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1193;11235400;1867206656;1563594752;4076589332;2311700;0;29700;0;0;0;0;0;0;4600;882;1302;0;88;0;1;
1194;8865300;1867509760;1563594752;4076589332;1349600;0;22200;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1195;6246200;1867726848;1563594752;4076589332;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1196;21154700;1876549632;1563594752;4093368420;1193500;0;16000;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1197;11697100;1876860928;1563594752;4093368420;1607600;0;25000;0;0;0;0;0;0;4000;882;1302;0;88;0;1;
1198;12030800;1877147648;1563594752;4093368420;1300200;0;23000;0;0;0;0;0;0;2200;882;1302;0;88;0;1;
1199;8885300;1877577728;1563594752;4093368420;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1200;18296200;1882075136;1563594752;4093370292;1643200;0;31000;0;0;0;0;0;0;2600;882;1302;0;88;0;1;
1201;9868900;1882300416;1563594752;4093370292;1377300;0;28900;0;0;0;0;0;0;2900;882;1302;0;88;0;1;
1202;10801100;1882525696;1563594752;4093370292;1432300;0;17600;0;0;0;0;0;0;2400;882;1302;0;88;0;1;
1203;7410000;1882742784;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1204;8171300;1882963968;1563594752;4093370292;1348000;0;29600;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1205;9981200;1883181056;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1206;34157500;1883734016;1563594752;4093370292;25916700;0;22900;0;24471600;20500;100;23118900;1181700;7300;882;1302;0;88;0;1;
1207;9744700;1884504064;1563594752;4093370292;1841100;0;29500;0;0;0;0;0;0;3400;882;1302;0;88;0;1;
1208;6291400;1884880896;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1209;7907500;1885691904;1563594752;4093370292;1101300;0;17300;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1210;6996200;1887596544;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1211;7840400;1888026624;1563594752;4093370292;1235800;0;18100;0;0;0;0;0;0;2400;882;1302;0;88;0;1;
1212;5765600;1889046528;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1213;6070400;1889480704;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1214;8437500;1887961088;1563594752;4093370292;1322000;0;22300;0;0;0;0;0;0;2600;882;1302;0;88;0;1;
1215;7117500;1886429184;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1216;7263700;1887219712;1563594752;4093370292;1051900;0;17200;0;0;0;0;0;0;2100;882;1302;0;88;0;1;
1217;5825100;1887539200;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1218;6570400;1888579584;1563594752;4093370292;1100300;0;18100;0;0;0;0;0;0;2100;882;1302;0;88;0;1;
1219;8871300;1889984512;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1220;5891900;1891229696;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1221;7755700;1893179392;1563594752;4093370400;1314300;0;23400;0;0;0;0;0;0;2500;882;1302;0;88;0;1;
1222;5808700;1894928384;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1223;6379500;1895337984;1563594752;4093370400;1061100;0;18200;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1224;5979900;1895600128;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1225;6170900;1895825408;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1226;8290000;1896796160;1563594752;4093370400;1225200;0;21100;0;0;0;0;0;0;4700;882;1302;0;88;0;1;
1227;6812900;1892003840;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1228;6880000;1892569088;1563594752;4093370400;1205000;0;17900;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1229;6042700;1892794368;1563594752;4093370400;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1230;7513200;1892896768;1563594752;4093370400;1176400;0;23600;0;0;0;0;0;0;2200;882;1302;0;88;0;1;
1231;5870000;1893474304;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1232;4574000;1893699584;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1233;6063500;1894273024;1563594752;4093370292;1046500;0;19100;0;0;0;0;0;0;2000;882;1302;0;88;0;1;
1234;5180700;1894494208;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1235;5219100;1894719488;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1236;6531200;1895284736;1563594752;4093370292;1093600;0;17600;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1237;5701400;1895510016;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1238;4263900;1895731200;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1239;6095700;1896386560;1563594752;4093370292;1004600;0;17100;0;0;0;0;0;0;2200;882;1302;0;88;0;1;
1240;5898500;1896620032;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1241;5584900;1896845312;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1242;5948600;1897242624;1563594752;4093370292;1025200;0;17100;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1243;5526900;1897472000;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1244;4418200;1897693184;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1245;5941600;1898094592;1563594752;4093370292;970300;0;17200;0;0;0;0;0;0;2700;882;1302;0;88;0;1;
1246;6859100;1898344448;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1247;5716300;1898569728;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1248;6107700;1899311104;1563594752;4093370292;1028900;0;17300;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1249;5554600;1899548672;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1250;4388300;1899782144;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1251;6276600;1900183552;1563594752;4093370292;993400;0;17500;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1252;6657500;1900466176;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1253;5573800;1900691456;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1254;7670900;1901277184;1563594752;4093370292;1247800;0;21200;0;0;0;0;0;0;2100;882;1302;0;88;0;1;
1255;5017000;1901506560;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1256;4812100;1901731840;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1257;7548300;1903546368;1563594752;4093370292;1053000;0;17000;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1258;5333900;1903783936;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1259;6631200;1905475584;1563594752;4093370292;1341100;0;32600;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1260;5980700;1905737728;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1261;4300900;1905963008;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1262;6303900;1906532352;1563594752;4093370292;1105000;0;18700;0;0;0;0;0;0;2200;882;1302;0;88;0;1;
1263;5888500;1906786304;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1264;4521600;1907019776;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1265;5856400;1907417088;1563594752;4093370292;1024000;0;18400;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1266;5339700;1907650560;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1267;5359800;1907879936;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1268;6265200;1908117504;1563594752;4093370292;1008700;0;17200;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1269;4762200;1908350976;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1270;4600900;1908584448;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1271;6683200;1908817920;1563594752;4093370292;1039300;0;27900;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1272;4829400;1909051392;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1273;4384000;1909288960;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1274;4518400;1909522432;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1275;5711700;1909751808;1563594752;4093370292;913900;0;16900;0;0;0;0;0;0;2400;882;1302;0;88;0;1;
1276;4870400;1909981184;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1277;5455500;1910210560;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1278;6203300;1910456320;1563594752;4093370292;1017700;0;16700;0;0;0;0;0;0;2300;882;1302;0;88;0;1;
1279;4429400;1910685696;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1280;4104100;1910919168;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1281;5858100;1911148544;1563594752;4093370292;1098700;0;18500;0;0;0;0;0;0;2300;882;1302;0;88;0;1;
1282;5020300;1911386112;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1283;5359100;1911615488;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1284;5829600;1911844864;1563594752;4093370292;1046600;0;18000;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1285;4398700;1912074240;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1286;4379900;1912303616;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1287;4213100;1912532992;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1288;6300300;1912762368;1563594752;4093370292;1061500;0;17500;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1289;5521600;1913004032;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1290;4388200;1913241600;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1291;6083100;1913475072;1563594752;4093370292;1040400;0;17700;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1292;4165500;1913708544;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1293;4164400;1914077184;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1294;6491700;1914314752;1563594752;4093370292;933000;0;17200;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1295;5893400;1914560512;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1296;4428000;1914814464;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1297;5994400;1915060224;1563594752;4093370292;1221900;0;18500;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1298;4221500;1915301888;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1299;4157200;1915539456;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1300;4628100;1915772928;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1301;6844100;1916006400;1563594752;4093370292;974800;0;17700;0;0;0;0;0;0;2100;882;1302;0;88;0;1;
1302;4387600;1916239872;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1303;4419900;1916477440;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1304;6067100;1916715008;1563594752;4093370292;1044300;0;22400;0;0;0;0;0;0;2700;882;1302;0;88;0;1;
1305;4554400;1916948480;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1306;4243500;1917186048;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1307;6929600;1917427712;1563594752;4093370292;1104000;0;25600;0;0;0;0;0;0;2900;882;1302;0;88;0;1;
1308;4996500;1917661184;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1309;4589400;1917898752;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1310;5717500;1918132224;1563594752;4093370292;986200;0;16900;0;0;0;0;0;0;2300;882;1302;0;88;0;1;
1311;4313600;1918369792;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1312;4683100;1918660608;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1313;5148900;1918894080;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1314;6800300;1919176704;1563594752;4093370292;1032100;0;17500;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1315;5076700;1919426560;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1316;6446500;1919668224;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1317;6660500;1919909888;1563594752;4093370292;1020800;0;18000;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1318;5001600;1920147456;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1319;6267900;1920425984;1563594752;4093370292;1058500;0;17700;0;0;0;0;0;0;2500;882;1302;0;88;0;1;
1320;5126700;1920667648;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1321;5242100;1920913408;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1322;6083400;1921175552;1563594752;4093370292;964000;0;16900;0;0;0;0;0;0;1600;882;1302;0;88;0;1;
1323;4693100;1921417216;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1324;4323800;1921654784;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1325;4757000;1921896448;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1326;6387800;1922142208;1563594752;4093370292;1111500;0;18800;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1327;5871200;1922387968;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1328;5220600;1922641920;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1329;6571200;1922879488;1563594752;4093370292;1045200;0;19100;0;0;0;0;0;0;3700;882;1302;0;88;0;1;
1330;4595100;1923129344;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1331;4648300;1923371008;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1332;6497600;1923608576;1563594752;4093370292;1015800;0;20500;0;0;0;0;0;0;2300;882;1302;0;88;0;1;
1333;5624400;1923846144;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1334;5299900;1924091904;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1335;7107500;1924329472;1563594752;4093370292;1169200;0;19700;0;0;0;0;0;0;1900;882;1302;0;88;0;1;
1336;5656700;1924567040;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1337;7559200;1924808704;1563594752;4093370292;1351400;0;28100;0;0;0;0;0;0;3500;882;1302;0;88;0;1;
1338;7097700;1925054464;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1339;5454300;1925296128;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1340;6538900;1925537792;1563594752;4093370292;1141000;0;18900;0;0;0;0;0;0;2500;882;1302;0;88;0;1;
1341;5136100;1925779456;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1342;5484300;1926021120;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1343;7532900;1926270976;1563594752;4093370292;1077100;0;18300;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1344;5017600;1926529024;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1345;6435100;1926770688;1563594752;4093370292;1063900;0;18500;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1346;4966700;1927016448;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1347;5397000;1927266304;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1348;7199200;1927520256;1563594752;4093370292;1149300;0;26200;0;0;0;0;0;0;2000;882;1302;0;88;0;1;
1349;5181700;1927761920;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1350;4595600;1928007680;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1351;5810000;1928257536;1563594752;4093370292;974900;0;16900;0;0;0;0;0;0;2100;882;1302;0;88;0;1;
1352;4261600;1928499200;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1353;4599900;1928744960;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1354;4497800;1928990720;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1355;5750500;1929232384;1563594752;4093370292;992600;0;18000;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1356;4962000;1929478144;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1357;6240900;1929719808;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1358;6906100;1929961472;1563594752;4093370292;1066000;0;17100;0;0;0;0;0;0;1700;882;1302;0;88;0;1;
1359;5068300;1930215424;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1360;4367600;1930469376;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1361;6200200;1930723328;1563594752;4093370292;1040400;0;19900;0;0;0;0;0;0;2800;882;1302;0;88;0;1;
1362;5603500;1930973184;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1363;4861600;1931231232;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1364;10599800;1931476992;1563594752;4093370292;1017400;0;20000;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1365;4304600;1931722752;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1366;6212300;1931972608;1563594752;4093370292;1050400;0;18500;0;0;0;0;0;0;2500;882;1302;0;88;0;1;
1367;5427500;1932222464;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1368;4573600;1932472320;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1369;5923300;1932722176;1563594752;4093370292;991700;0;17100;0;0;0;0;0;0;2000;882;1302;0;88;0;1;
1370;4327900;1932967936;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1371;4018800;1933213696;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1372;3945400;1933459456;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1373;6357400;1933713408;1563594752;4093370292;1093400;0;26000;0;0;0;0;0;0;2200;882;1302;0;88;0;1;
1374;5683400;1933967360;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1375;4522800;1934213120;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1376;6078200;1934462976;1563594752;4093370292;1182700;0;17600;0;0;0;0;0;0;2000;882;1302;0;88;0;1;
1377;4193400;1934712832;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1378;3974100;1934962688;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1379;5213500;1935216640;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1380;6576100;1935466496;1563594752;4093370292;982600;0;17100;0;0;0;0;0;0;2100;882;1302;0;88;0;1;
1381;4284800;1935724544;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1382;4222800;1935974400;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1383;5613600;1936228352;1563594752;4093370292;946700;0;17200;0;0;0;0;0;0;2400;882;1302;0;88;0;1;
1384;3932600;1936478208;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1385;4502000;1936736256;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1386;7204500;1936986112;1563594752;4093370292;1061900;0;18400;0;0;0;0;0;0;2200;882;1302;0;88;0;1;
1387;4355700;1937240064;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1388;4048900;1937489920;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1389;4359000;1937739776;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1390;5386600;1937993728;1563594752;4093370292;892400;0;17100;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1391;4993300;1938247680;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1392;5838700;1938501632;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
1393;6306500;1938755584;1563594752;4093370292;1022000;0;18000;0;0;0;0;0;0;1800;882;1302;0;88;0;1;
1394;5102500;1939009536;1563594752;4093370292;0;0;0;0;0;0;0;0;0;0;882;1302;0;88;0;1;
