Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36030000;564076544;9723904;444900901;0;0;0;0;0;0;0;0;0;0;0;0;0;
3;4667600;564961280;9723904;444900901;0;0;0;0;0;0;0;0;0;0;0;0;0;
4;4082700;564973568;9723904;444900901;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;1808500;565149696;9723904;444900901;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2512300;566353920;9723904;495232549;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;2341300;567439360;9723904;495232549;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;2006100;568840192;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;3804800;568860672;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;2366500;569454592;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;1972800;569806848;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;3124600;569962496;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;1223200;571068416;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;3663800;571129856;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;1924100;571342848;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;3615900;571449344;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;2245700;571457536;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;1969400;571465728;9723904;495503629;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;4246800;572104704;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
20;3703000;572112896;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
21;2366200;572121088;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
22;1965300;572129280;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
23;2292600;572137472;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
24;2199500;572145664;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
25;2302400;572219392;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
26;2670700;572227584;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
27;2397800;572235776;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
28;2108100;572243968;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
29;2354200;572252160;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
30;2328100;572260352;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
31;2105100;572264448;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
32;2170000;572276736;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
33;2388900;572309504;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
34;2366600;572321792;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
35;2044000;572329984;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
36;2296800;572342272;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
37;2199500;572346368;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
38;2243500;572354560;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
39;2375800;572366848;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
40;2135800;572399616;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
41;2724900;572411904;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
42;1987300;572416000;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
43;2071800;572428288;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
44;2281900;572432384;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
45;2314100;572440576;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
46;2255300;572448768;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
47;2169400;572489728;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
48;2353900;572497920;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
49;2152700;572506112;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
50;2252200;572514304;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
51;2373600;572522496;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
52;2131600;572526592;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
53;2238300;572538880;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
54;2196900;572542976;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
55;2560800;572583936;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
56;1938700;572592128;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
57;2252400;572600320;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
58;2238600;572608512;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
59;2353900;572612608;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
60;2150300;572624896;9723904;495503629;0;0;0;0;0;0;0;0;0;0;9;0;0;
61;2270800;572633088;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
62;2352100;572674048;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
63;2208500;572678144;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
64;2127300;572690432;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
65;2237800;572694528;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
66;2228300;572702720;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
67;2436600;572710912;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
68;2108100;572719104;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
69;2469200;572727296;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
70;2152200;572768256;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
71;2787700;572784640;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
72;1965500;572788736;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
73;2195500;572796928;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
74;2467400;572805120;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
75;2050800;572813312;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
76;2356600;572821504;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
77;2339700;572858368;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
78;2368200;572866560;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
79;2235500;572874752;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;2189200;572878848;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;2393400;572891136;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;2445700;572895232;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
83;2266200;572907520;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;2033900;572944384;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;2646000;572956672;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;2251000;572960768;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;2370500;572968960;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;2084300;572981248;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;2503000;572985344;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;1982700;572997632;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;2374800;573030400;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;2124400;573042688;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;2253700;573046784;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;2212600;573054976;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;2378400;573063168;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;2507400;573071360;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;1930000;573079552;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;2186200;573087744;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;2375900;573128704;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;2109000;573136896;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;2231400;573140992;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;2256100;573153280;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;2612100;573161472;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;1924500;573169664;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;2218800;573177856;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;2269900;573214720;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;2301500;573222912;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;2151900;573227008;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;2262600;573239296;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;2334800;573243392;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;2276700;573255680;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;2061500;573259776;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;2228600;573267968;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;2409000;573304832;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;2247700;573313024;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;2176600;573321216;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;2181200;573329408;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;2286300;573337600;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;2332400;573345792;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;2178200;573353984;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;2296400;573394944;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;2395500;573403136;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;2321500;573411328;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;2293800;573419520;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;2118000;573423616;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;2268700;573435904;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;2304900;573440000;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;2151400;573480960;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;2336000;573485056;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;2374900;573497344;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;2112600;573501440;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;2258400;573513728;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;2283400;573517824;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;2154600;573526016;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;2462100;573538304;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;2073600;573575168;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;2296500;573587456;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;2387400;573587456;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;2074700;573599744;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;2275900;573603840;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;2223300;573612032;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;2222200;573620224;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;2399700;573648896;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;2125100;573657088;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;2443800;573665280;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;2037700;573669376;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;2355900;573681664;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;2237100;573685760;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;2210400;573698048;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;2144200;573739008;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;2406500;573751296;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;2393900;573759488;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;1956500;573763584;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;2300200;573775872;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;2298300;573779968;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;2167800;573792256;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;2301000;573796352;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;2125400;573833216;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;2636300;573837312;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;1897800;573849600;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;2230100;573857792;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;2255600;573865984;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;2506700;573874176;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;2019100;573882368;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;2185200;573919232;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;2280200;573927424;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;2323000;573939712;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;2198400;573943808;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;2185500;573952000;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;2336000;573960192;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;2284900;573968384;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;2096400;574001152;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;2384200;574066688;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;2191200;574099456;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;2348300;574132224;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;2113000;574160896;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;2222600;574197760;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;2302400;574226432;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;2330200;574259200;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;2293600;574320640;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;2083500;574357504;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;2381800;574386176;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;2160100;574418944;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;2382200;574455808;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;2086300;574484480;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;2227700;574513152;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;2261500;574550016;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;2430200;574586880;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;2043600;574586880;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;2260200;574590976;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;2195300;574595072;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;2389400;574599168;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;2125200;574599168;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;2253600;574607360;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;2223200;574640128;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;2370900;574644224;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;2125600;574644224;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;2278300;574652416;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;2166500;574656512;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;2942600;574656512;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;1598400;574664704;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;2326500;574693376;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;2379300;574701568;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;2138600;574701568;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;2088500;574709760;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;2301700;574709760;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;2445900;574713856;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;2145500;574717952;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;2124300;574726144;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;2241800;574763008;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;2288400;574803968;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;2291500;574808064;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;2134900;574812160;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;2439300;574812160;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;2195400;574820352;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;2240600;574828544;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;2145800;574861312;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;2265900;574865408;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;2267400;574869504;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;2196700;574873600;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;2709600;574873600;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;1979500;574881792;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;2216700;574881792;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;2311500;574894080;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;2150100;574922752;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;2464900;574930944;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;2380600;574930944;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;2153500;574935040;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;2150000;574939136;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;2325400;574943232;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;2239700;574955520;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;2164800;574984192;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;2261200;574992384;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;2491700;574992384;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;2012600;574996480;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;2387700;575000576;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;2263800;575004672;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;2089300;575008768;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;2229500;575041536;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;2350400;575045632;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;2646500;575049728;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;1955900;575049728;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;2152900;575057920;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;2343600;575057920;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;2038800;575066112;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;2288600;575070208;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;2260100;575111168;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;2584000;575115264;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;1875200;575115264;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;2274700;575123456;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;2206000;575123456;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;2421300;575131648;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;2099000;575135744;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;2238300;575172608;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;2383400;575172608;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;2252700;575176704;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;2124500;575180800;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;2285800;575184896;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;2201700;575188992;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;2324700;575193088;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;2188300;575229952;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;2374100;575234048;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;2082200;575238144;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;2373900;575242240;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;2141000;575250432;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;2260000;575254528;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;2233800;575258624;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;2375900;575262720;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;2293400;575299584;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;2688100;575299584;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;2104200;575307776;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
272;2305700;575307776;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;2114500;575315968;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;2316500;575315968;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;2284600;575328256;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;2045400;575361024;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;2914900;575365120;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;2048900;575369216;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;2223000;575373312;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;2260500;575381504;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;2389500;575381504;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;2731500;575385600;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
283;1834400;575418368;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
284;3432300;575422464;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
285;2065600;575426560;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
286;2453200;575430656;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
287;2207500;575434752;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
288;2502800;575438848;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
289;2021200;575438848;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
290;2154200;575475712;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
291;3404000;575475712;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
292;1855200;575483904;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
293;2316700;575483904;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
294;2148500;575492096;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
295;2841500;575496192;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
296;1850500;575496192;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
297;2383600;575528960;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
298;2127400;575528960;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
299;2275300;575537152;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
300;2290100;575537152;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
301;2290900;575545344;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
302;2249300;575545344;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
303;2214000;575549440;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
304;2304200;575553536;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
305;2165900;575586304;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
306;2323800;575590400;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
307;2244800;575594496;9723904;497600781;0;0;0;0;0;0;0;0;0;0;9;0;0;
