Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
59;2216300;573349888;13201408;498981133;0;0;0;0;0;0;0;0;0;0;9;0;0;
60;2411100;573362176;13201408;498981133;0;0;0;0;0;0;0;0;0;0;9;0;0;
61;2167200;573399040;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
62;2323800;573411328;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
63;2198900;573415424;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
64;2400400;573427712;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
65;2119500;573431808;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
66;2194300;573440000;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
67;2256800;573452288;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
68;2372800;573460480;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
69;2185200;573497344;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
70;2426300;573505536;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
71;2353800;573517824;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
72;2110800;573521920;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
73;2216900;573530112;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
74;2268100;573538304;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
75;2380400;573546496;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
76;2766600;573583360;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
77;1653500;573591552;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
78;2208000;573599744;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
79;2419300;573607936;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;2047100;573612032;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;2247600;573624320;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;2236500;573628416;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
83;2732300;573673472;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;1842100;573677568;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;2149000;573689856;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;2286400;573693952;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;2344600;573702144;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;2088900;573714432;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;2285900;573718528;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;2732100;573730816;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;2122200;573763584;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;2908800;573775872;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;2164100;573779968;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;2157900;573788160;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;2203400;573796352;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;2345600;573804544;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;2445300;573812736;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;2086600;573853696;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;2845000;573861888;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;1988200;573870080;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;2276800;573874176;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;2231300;573886464;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;2416300;573894656;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
