Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3017,4393100,590266368,16343040,587974925,484,69393,0,0,0,0,0,0,0,0,76,0,1
3018,1873100,590266368,16343040,587974925,484,69393,0,0,0,0,0,0,0,0,76,0,1
3019,4452600,590499840,16343040,587974925,485,132,0,0,0,0,0,0,0,0,82,0,1
3020,2481900,590790656,16343040,604752141,485,132,0,0,0,0,0,0,0,0,82,0,1
3021,2909600,590790656,16343040,604752141,485,132,0,0,0,0,0,0,0,0,82,0,1
3022,1902800,590790656,16343040,604752141,485,132,0,0,0,0,0,0,0,0,82,0,1
3023,3136000,590790656,16343040,604752141,485,132,0,0,0,0,0,0,0,0,82,0,1
3024,2199000,590790656,16343040,604752141,485,132,0,0,0,0,0,0,0,0,82,0,1
3025,2715000,590860288,16343040,604752141,486,69396,0,0,0,0,0,0,0,0,82,0,1
3026,4768900,590880768,16343040,604752141,486,69396,0,0,0,0,0,0,0,0,82,0,1
3027,1872900,591056896,16343040,604752141,486,69396,0,0,0,0,0,0,0,0,82,0,1
3028,3987800,591056896,16343040,604752141,486,69396,0,0,0,0,0,0,0,0,82,0,1
3029,2111800,591056896,16343040,604752141,486,69396,0,0,0,0,0,0,0,0,82,0,1
3030,3660300,591056896,16343040,604752141,486,69396,0,0,0,0,0,0,0,0,82,0,1
3031,2389700,591056896,16343040,604752141,487,69420,0,0,0,0,0,0,0,0,82,0,1
3032,4830200,591056896,16343040,604752141,487,69420,0,0,0,0,0,0,0,0,82,0,1
3033,1833300,591056896,16343040,604752141,487,69420,0,0,0,0,0,0,0,0,82,0,1
3034,3994700,591056896,16343040,604752141,487,69420,0,0,0,0,0,0,0,0,82,0,1
3035,2007400,591056896,16343040,604752141,487,69420,0,0,0,0,0,0,0,0,82,0,1
3036,4054000,591126528,16343040,604752141,488,69421,0,0,0,0,0,0,0,0,82,0,1
