Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
146;2807200;574255104;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;2395200;574259200;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;2150300;574271488;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;2196200;574275584;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;2137900;574316544;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;3573000;574320640;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;1828700;574332928;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;3058100;574337024;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;2364400;574345216;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;2364400;574353408;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;1860500;574390272;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;3681600;574398464;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;1829900;574406656;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;2233700;574410752;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;2242600;574427136;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;2302700;574431232;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;2326700;574443520;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;2021600;574480384;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;2611200;574488576;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;2209600;574496768;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;2249500;574500864;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;2118800;574513152;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;2248800;574517248;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;2400700;574529536;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;2212600;574533632;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;2471200;574578688;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;2982800;574582784;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;2230400;574590976;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;2235800;574599168;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;2047600;574607360;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;2343900;574615552;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;2601400;574623744;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;1644600;574668800;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;3890300;574668800;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;1880600;574676992;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;2201300;574685184;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;2214200;574693376;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;2159500;574701568;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;2234800;574709760;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;2539700;574742528;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;1976400;574750720;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;2221700;574754816;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;2315600;574767104;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;2157000;574767104;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;2423400;574775296;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;2065800;574775296;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;2263100;574812160;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
