Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3338,2289200,593895424,15020032,569874701,471,65848,0,0,0,0,0,0,0,0,228,0,1
3339,2317300,593895424,15020032,569874701,471,65848,0,0,0,0,0,0,0,0,228,0,1
3340,2147700,593895424,15020032,569874701,471,65848,0,0,0,0,0,0,0,0,228,0,1
3341,2305300,593895424,15020032,569874701,471,65848,0,0,0,0,0,0,0,0,228,0,1
3342,2564300,593993728,15020032,569874701,472,78361,0,0,0,0,0,0,0,0,228,0,1
3343,4031400,594014208,15020032,569874701,472,78361,0,0,0,0,0,0,0,0,228,0,1
3344,2173400,594309120,15020032,586651917,472,78361,0,0,0,0,0,0,0,0,228,0,1
3345,2221800,594309120,15020032,586651917,472,78361,0,0,0,0,0,0,0,0,228,0,1
3346,3708400,594309120,15020032,586651917,472,78361,0,0,0,0,0,0,0,0,228,0,1
3347,2732800,594309120,15020032,586651917,472,78361,0,0,0,0,0,0,0,0,228,0,1
3348,2119600,594329600,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3349,3489600,594440192,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3350,1973800,594448384,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3351,2346600,594448384,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3352,2613000,594448384,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3353,1935400,594448384,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3354,2606500,594448384,15020032,586651917,473,79172,0,0,0,0,0,0,0,0,228,0,1
3355,2565500,594448384,15020032,586651917,474,79952,0,0,0,0,0,0,0,0,228,0,1
3356,4138100,594448384,15020032,586651917,474,79952,0,0,0,0,0,0,0,0,228,0,1
3357,1924700,594599936,15020032,586651917,474,79952,0,0,0,0,0,0,0,0,228,0,1
3358,3210500,594599936,15020032,586651917,474,79952,0,0,0,0,0,0,0,0,228,0,1
3359,2074600,594599936,15020032,586651917,474,79952,0,0,0,0,0,0,0,0,228,0,1
3360,3022400,594599936,15020032,586651917,474,79952,0,0,0,0,0,0,0,0,228,0,1
3361,1983100,594616320,15020032,586651917,475,65833,0,0,0,0,0,0,0,0,228,0,1
3362,4168500,594661376,15020032,586651917,475,65833,0,0,0,0,0,0,0,0,228,0,1
3363,2248400,594849792,15020032,603429133,475,65833,0,0,0,0,0,0,0,0,228,0,1
3364,2293700,594849792,15020032,603429133,475,65833,0,0,0,0,0,0,0,0,228,0,1
3365,2375500,594849792,15020032,603429133,475,65833,0,0,0,0,0,0,0,0,228,0,1
3366,2198700,594849792,15020032,603429133,475,65833,0,0,0,0,0,0,0,0,228,0,1
3367,4759800,594849792,15020032,603429133,476,81158,0,0,0,0,0,0,0,0,228,0,1
3368,4074000,595005440,15020032,603429133,476,81158,0,0,0,0,0,0,0,0,228,0,1
3369,1854800,595124224,15020032,603429133,476,81158,0,0,0,0,0,0,0,0,228,0,1
3370,2907400,595124224,15020032,603429133,476,81158,0,0,0,0,0,0,0,0,228,0,1
3371,2288300,595124224,15020032,603429133,476,81158,0,0,0,0,0,0,0,0,228,0,1
3372,2684900,595124224,15020032,603429133,477,79155,0,0,0,0,0,0,0,0,228,0,1
3373,3699200,595169280,15020032,620206349,477,79155,0,0,0,0,0,0,0,0,228,0,1
3374,1758200,595218432,15020032,620206349,477,79155,0,0,0,0,0,0,0,0,228,0,1
3375,2862900,595218432,15020032,620206349,477,79155,0,0,0,0,0,0,0,0,228,0,1
3376,2173000,595218432,15020032,620206349,477,79155,0,0,0,0,0,0,0,0,228,0,1
3377,3095200,595218432,15020032,620206349,477,79155,0,0,0,0,0,0,0,0,228,0,1
3378,3171200,595222528,15020032,620206349,478,66119,0,0,0,0,0,0,0,0,228,0,1
3379,4433400,595222528,15020032,620206349,478,66119,0,0,0,0,0,0,0,0,228,0,1
3380,2019200,595222528,15020032,620206349,478,66119,0,0,0,0,0,0,0,0,228,0,1
3381,3862400,595222528,15020032,620206349,478,66119,0,0,0,0,0,0,0,0,228,0,1
3382,2025200,595222528,15020032,620206349,478,66119,0,0,0,0,0,0,0,0,228,0,1
3383,3927200,595222528,15020032,620206349,478,66119,0,0,0,0,0,0,0,0,228,0,1
3384,2514400,595222528,15020032,620206349,479,78740,0,0,0,0,0,0,0,0,228,0,1
3385,4332600,595222528,15020032,620206349,479,78740,0,0,0,0,0,0,0,0,228,0,1
3386,1776500,595222528,15020032,620206349,479,78740,0,0,0,0,0,0,0,0,228,0,1
3387,3907800,595222528,15020032,620206349,479,78740,0,0,0,0,0,0,0,0,228,0,1
3388,3716100,595222528,15020032,620206349,479,78740,0,0,0,0,0,0,0,0,228,0,1
3389,1984300,595222528,15020032,620206349,480,78220,0,0,0,0,0,0,0,0,228,0,1
3390,4276000,595308544,15020032,620206349,480,78220,0,0,0,0,0,0,0,0,228,0,1
3391,1906200,595308544,15020032,620206349,480,78220,0,0,0,0,0,0,0,0,228,0,1
3392,3772400,595308544,15020032,620206349,480,78220,0,0,0,0,0,0,0,0,228,0,1
3393,1909200,595308544,15020032,620206349,480,78220,0,0,0,0,0,0,0,0,228,0,1
3394,4022700,595308544,15020032,620206349,481,79458,0,0,0,0,0,0,0,0,228,0,1
3395,2467700,595308544,15020032,620206349,481,79458,0,0,0,0,0,0,0,0,228,0,1
3396,2849300,595308544,15020032,620206349,481,79458,0,0,0,0,0,0,0,0,228,0,1
3397,2016800,595308544,15020032,620206349,481,79458,0,0,0,0,0,0,0,0,228,0,1
3398,3108600,595308544,15020032,620206349,481,79458,0,0,0,0,0,0,0,0,228,0,1
3399,2166800,595308544,15020032,620206349,481,79458,0,0,0,0,0,0,0,0,228,0,1
3400,3317300,595353600,15020032,620206349,482,77940,0,0,0,0,0,0,0,0,228,0,1
3401,4528700,595423232,15020032,620206349,482,77940,0,0,0,0,0,0,0,0,228,0,1
3402,1965400,595468288,15020032,620206349,482,77940,0,0,0,0,0,0,0,0,228,0,1
3403,4143700,595468288,15020032,620206349,482,77940,0,0,0,0,0,0,0,0,228,0,1
3404,2457000,595468288,15020032,620206349,482,77940,0,0,0,0,0,0,0,0,228,0,1
3405,3407100,595468288,15020032,620206349,482,77940,0,0,0,0,0,0,0,0,228,0,1
3406,2121900,595468288,15020032,620206349,483,79254,0,0,0,0,0,0,0,0,228,0,1
3407,4222300,595468288,15020032,620206349,483,79254,0,0,0,0,0,0,0,0,228,0,1
3408,4042900,595468288,15020032,620206349,483,79254,0,0,0,0,0,0,0,0,228,0,1
3409,2997000,595468288,15020032,620206349,483,79254,0,0,0,0,0,0,0,0,228,0,1
3410,2871200,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3411,4198000,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3412,1885000,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3413,2650900,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3414,2098500,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3415,2317300,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3416,2742700,595468288,15020032,620206349,484,65831,0,0,0,0,0,0,0,0,228,0,1
3417,2869100,595562496,15020032,620206349,485,78570,0,0,0,0,0,0,0,0,228,0,1
3418,4177100,595603456,15020032,620206349,485,78570,0,0,0,0,0,0,0,0,228,0,1
3419,1956800,595779584,15020032,636983565,485,78570,0,0,0,0,0,0,0,0,228,0,1
3420,2795300,595779584,15020032,636983565,485,78570,0,0,0,0,0,0,0,0,228,0,1
3421,2786200,595779584,15020032,636983565,485,78570,0,0,0,0,0,0,0,0,228,0,1
3422,2245900,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3423,4119200,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3424,2039600,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3425,2513300,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3426,2275300,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3427,2900100,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3428,1912800,595869696,15020032,636983565,486,76898,0,0,0,0,0,0,0,0,228,0,1
3429,5013100,595894272,15020032,636983565,487,79150,0,0,0,0,0,0,0,0,228,0,1
3430,3900300,596013056,15020032,636983565,487,79150,0,0,0,0,0,0,0,0,228,0,1
3431,2013400,596013056,15020032,636983565,487,79150,0,0,0,0,0,0,0,0,228,0,1
3432,2416400,596013056,15020032,636983565,487,79150,0,0,0,0,0,0,0,0,228,0,1
3433,2581300,596013056,15020032,636983565,487,79150,0,0,0,0,0,0,0,0,228,0,1
3434,1994500,596099072,15020032,636983565,488,78393,0,0,0,0,0,0,0,0,228,0,1
3435,4052000,596099072,15020032,636983565,488,78393,0,0,0,0,0,0,0,0,228,0,1
3436,2077500,596193280,15020032,653760781,488,78393,0,0,0,0,0,0,0,0,228,0,1
3437,2537800,596193280,15020032,653760781,488,78393,0,0,0,0,0,0,0,0,228,0,1
3438,2141100,596193280,15020032,653760781,488,78393,0,0,0,0,0,0,0,0,228,0,1
3439,2738600,596193280,15020032,653760781,488,78393,0,0,0,0,0,0,0,0,228,0,1
3440,2201000,596193280,15020032,653760781,488,78393,0,0,0,0,0,0,0,0,228,0,1
3441,2985100,596209664,15020032,653760781,489,65824,0,0,0,0,0,0,0,0,228,0,1
3442,3929000,596209664,15020032,653760781,489,65824,0,0,0,0,0,0,0,0,228,0,1
3443,2350800,596295680,15020032,653760781,489,65824,0,0,0,0,0,0,0,0,228,0,1
3444,2026800,596295680,15020032,653760781,489,65824,0,0,0,0,0,0,0,0,228,0,1
3445,2611600,596295680,15020032,653760781,489,65824,0,0,0,0,0,0,0,0,228,0,1
3446,2193800,596295680,15020032,653760781,489,65824,0,0,0,0,0,0,0,0,228,0,1
3447,2067600,596312064,15020032,653760781,490,80927,0,0,0,0,0,0,0,0,228,0,1
3448,3771900,596353024,15020032,653760781,490,80927,0,0,0,0,0,0,0,0,228,0,1
3449,3828600,596525056,15020032,653760781,490,80927,0,0,0,0,0,0,0,0,228,0,1
3450,3146200,596525056,15020032,653760781,490,80927,0,0,0,0,0,0,0,0,228,0,1
3451,1984800,596525056,15020032,653760781,490,80927,0,0,0,0,0,0,0,0,228,0,1
3452,2558800,596525056,15020032,653760781,490,80927,0,0,0,0,0,0,0,0,228,0,1
3453,1910200,596533248,15020032,653760781,491,65868,0,0,0,0,0,0,0,0,228,0,1
3454,4125200,596537344,15020032,653760781,491,65868,0,0,0,0,0,0,0,0,228,0,1
3455,1800300,596541440,15020032,653760781,491,65868,0,0,0,0,0,0,0,0,228,0,1
3456,2564400,596541440,15020032,653760781,491,65868,0,0,0,0,0,0,0,0,228,0,1
3457,2338500,596541440,15020032,653760781,491,65868,0,0,0,0,0,0,0,0,228,0,1
3458,2244100,596541440,15020032,653760781,491,65868,0,0,0,0,0,0,0,0,228,0,1
3459,2173100,596549632,15020032,653760781,492,78646,0,0,0,0,0,0,0,0,228,0,1
3460,4039600,596553728,15020032,653760781,492,78646,0,0,0,0,0,0,0,0,228,0,1
3461,2069800,598347776,15020032,670537997,492,78646,0,0,0,0,0,0,0,0,228,0,1
3462,2644300,598347776,15020032,670537997,492,78646,0,0,0,0,0,0,0,0,228,0,1
3463,2094400,598347776,15020032,670537997,492,78646,0,0,0,0,0,0,0,0,228,0,1
3464,2358700,598347776,15020032,670537997,492,78646,0,0,0,0,0,0,0,0,228,0,1
3465,2648000,598347776,15020032,670537997,492,78646,0,0,0,0,0,0,0,0,228,0,1
3466,3494700,598519808,15020032,670537997,493,79886,0,0,0,0,0,0,0,0,228,0,1
3467,4075700,598523904,15020032,670537997,493,79886,0,0,0,0,0,0,0,0,228,0,1
3468,2037200,598523904,15020032,670537997,493,79886,0,0,0,0,0,0,0,0,228,0,1
3469,2201500,598523904,15020032,670537997,493,79886,0,0,0,0,0,0,0,0,228,0,1
3470,3780700,598523904,15020032,670537997,493,79886,0,0,0,0,0,0,0,0,228,0,1
3471,3937300,598523904,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3472,1932300,598609920,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3473,2849200,598609920,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3474,2052100,598609920,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3475,2252300,598609920,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3476,2271600,598609920,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3477,2521300,598609920,15020032,670537997,494,67191,0,0,0,0,0,0,0,0,228,0,1
3478,2368500,598609920,15020032,670537997,495,67,0,0,0,0,0,0,0,0,228,0,1
3479,4015300,598609920,15020032,670537997,495,67,0,0,0,0,0,0,0,0,228,0,1
3480,1878400,598695936,15020032,670537997,495,67,0,0,0,0,0,0,0,0,228,0,1
3481,2163900,598695936,15020032,670537997,495,67,0,0,0,0,0,0,0,0,228,0,1
3482,2423600,598695936,15020032,670537997,495,67,0,0,0,0,0,0,0,0,228,0,1
3483,2378100,598695936,15020032,670537997,495,67,0,0,0,0,0,0,0,0,228,0,1
3484,2044400,598781952,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3485,3886800,598786048,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3486,1906700,598786048,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3487,2640000,598786048,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3488,2024700,598786048,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3489,2703600,598786048,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3490,2152500,598786048,15020032,670537997,496,67,0,0,0,0,0,0,0,0,228,0,1
3491,5094500,598872064,15020032,670537997,497,79890,0,0,0,0,0,0,0,0,228,0,1
3492,4040300,598876160,15024128,670542093,497,79890,0,0,0,0,0,0,0,0,228,0,1
3493,2040300,598876160,15024128,670542093,497,79890,0,0,0,0,0,0,0,0,228,0,1
3494,2266700,598876160,15024128,670542093,497,79890,0,0,0,0,0,0,0,0,228,0,1
3495,2441700,598876160,15024128,670542093,497,79890,0,0,0,0,0,0,0,0,228,0,1
3496,2584600,598884352,15024128,670542093,498,67,0,0,0,0,0,0,0,0,228,0,1
3497,3891700,598896640,15024128,670542093,498,67,0,0,0,0,0,0,0,0,228,0,1
3498,1970600,599191552,15024128,687319309,498,67,0,0,0,0,0,0,0,0,228,0,1
