Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3268,3640200,587894784,13524992,534825229,458,92,0,0,0,0,0,0,0,0,76,0,1
3269,3105300,587902976,13524992,534825229,459,73901,0,0,0,0,0,0,0,0,76,0,1
3270,2355000,588005376,13524992,551602445,459,73901,0,0,0,0,0,0,0,0,76,0,1
3271,2059400,588009472,13524992,551602445,459,73901,0,0,0,0,0,0,0,0,76,0,1
3272,2227100,588013568,13524992,551602445,459,73901,0,0,0,0,0,0,0,0,76,0,1
3273,2394400,588017664,13524992,551602445,459,73901,0,0,0,0,0,0,0,0,76,0,1
3274,2250200,588021760,13524992,551602445,459,73901,0,0,0,0,0,0,0,0,76,0,1
3275,2155500,588021760,13524992,551602445,459,73901,0,0,0,0,0,0,0,0,76,0,1
3276,2113500,588021760,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3277,3654000,588107776,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3278,2035500,588107776,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3279,2326300,588107776,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3280,3248900,588107776,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3281,2090300,588107776,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3282,3049800,588107776,13524992,551602445,460,73900,0,0,0,0,0,0,0,0,76,0,1
3283,1804300,588107776,13524992,551602445,461,73924,0,0,0,0,0,0,0,0,76,0,1
3284,3580400,588107776,13524992,551602445,461,73924,0,0,0,0,0,0,0,0,76,0,1
3285,2196800,588206080,13524992,551602445,461,73924,0,0,0,0,0,0,0,0,76,0,1
3286,2228600,588206080,13524992,551602445,461,73924,0,0,0,0,0,0,0,0,76,0,1
3287,2115700,588206080,13524992,551602445,461,73924,0,0,0,0,0,0,0,0,76,0,1
3288,2258900,588206080,13524992,551602445,461,73924,0,0,0,0,0,0,0,0,76,0,1
3289,4600600,588226560,13524992,551602445,462,73924,0,0,0,0,0,0,0,0,76,0,1
3290,3853700,588259328,13524992,551602445,462,73924,0,0,0,0,0,0,0,0,76,0,1
3291,2245500,588988416,13524992,568379661,462,73924,0,0,0,0,0,0,0,0,76,0,1
3292,2117400,588988416,13524992,568379661,462,73924,0,0,0,0,0,0,0,0,76,0,1
3293,2408900,588988416,13524992,568379661,462,73924,0,0,0,0,0,0,0,0,76,0,1
3294,2154700,588988416,13524992,568379661,462,73924,0,0,0,0,0,0,0,0,76,0,1
3295,2093900,589099008,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3296,3490200,589152256,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3297,2136600,589303808,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3298,2669600,589303808,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3299,1908000,589303808,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3300,2618800,589303808,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3301,2166300,589303808,13524992,568379661,463,73900,0,0,0,0,0,0,0,0,76,0,1
3302,2508400,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3303,3959900,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3304,2225000,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3305,2033800,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3306,2789200,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3307,1802600,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3308,2376800,589389824,13524992,568379661,464,74368,0,0,0,0,0,0,0,0,76,0,1
3309,2195500,589484032,13524992,568379661,465,76071,0,0,0,0,0,0,0,0,76,0,1
3310,3591000,589484032,13524992,568379661,465,76071,0,0,0,0,0,0,0,0,76,0,1
3311,2028100,589484032,13524992,568379661,465,76071,0,0,0,0,0,0,0,0,76,0,1
3312,2190100,589484032,13524992,568379661,465,76071,0,0,0,0,0,0,0,0,76,0,1
3313,2470100,589484032,13524992,568379661,465,76071,0,0,0,0,0,0,0,0,76,0,1
3314,2041000,589484032,13524992,568379661,465,76071,0,0,0,0,0,0,0,0,76,0,1
3315,2516400,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3316,4002900,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3317,2342500,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3318,2582800,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3319,2437800,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3320,1954800,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3321,2287800,589484032,13524992,568379661,466,63,0,0,0,0,0,0,0,0,76,0,1
3322,2259400,589574144,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
3323,3020700,589619200,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
3324,2150300,589619200,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
3325,2596000,589619200,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
3326,2222900,589619200,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
