Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
109;2416700;573501440;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
110;2072300;573546496;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
111;3190000;573550592;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
112;1933700;573562880;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
113;2326600;573566976;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
114;2190300;573579264;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
115;2216700;573583360;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
116;2242700;573591552;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
117;2262700;573599744;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
118;2224200;573636608;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
119;2624200;573640704;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
120;2162000;573648896;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
121;2101200;573657088;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
122;2430300;573665280;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
123;2072700;573673472;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
124;2312100;573677568;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
125;2387200;573730816;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
126;2395700;573734912;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
127;2174100;573743104;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
128;2396800;573751296;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
129;2082400;573759488;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
130;2244400;573767680;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
131;2236500;573775872;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
132;2454000;573816832;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
133;2208900;573829120;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
134;2340200;573833216;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
135;2212800;573841408;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
136;2141800;573849600;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
137;2386200;573857792;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
138;1963300;573865984;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
139;2501600;573865984;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
140;2043100;573898752;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
141;2600300;573906944;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
142;2109600;573915136;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
143;2207300;573919232;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
144;2387600;573931520;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
145;2042400;573935616;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
146;2256900;573939712;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
147;2266800;573980672;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
148;2240400;573988864;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
149;2747900;573997056;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
150;1793100;574005248;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
151;2272700;574013440;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
152;2445900;574021632;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
153;1994500;574029824;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
154;2249100;574062592;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
155;2276100;574070784;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
156;2224700;574074880;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
157;2462000;574087168;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
158;2043800;574091264;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
159;2360700;574103552;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
160;2087700;574103552;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
161;2413600;574107648;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
162;2122200;574148608;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
163;2264900;574156800;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
164;2184600;574160896;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
165;2417300;574173184;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
166;2113900;574177280;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
167;2302400;574189568;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
168;2150200;574189568;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
169;2361000;574230528;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
170;2099300;574242816;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
171;2267000;574246912;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
172;2270700;574255104;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
173;2568400;574263296;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
174;2006700;574271488;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
175;2159400;574279680;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
176;2251300;574283776;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
177;2371000;574316544;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
178;2126500;574328832;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
179;2280400;574332928;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
180;2445400;574337024;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
181;2572000;574341120;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
182;1881000;574345216;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
183;2269700;574349312;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
184;2082100;574382080;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
185;3177300;574386176;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
186;2048500;574390272;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
187;2496900;574394368;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
188;1903000;574394368;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
189;2209600;574402560;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
190;2203200;574402560;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
191;2441700;574439424;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
192;2066200;574443520;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
193;2377300;574447616;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
194;2214600;574451712;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
195;2305700;574455808;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
196;2078600;574455808;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
197;2258100;574464000;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
198;2228800;574464000;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
199;2396300;574500864;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
200;2056000;574504960;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
201;2419800;574509056;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
202;2277700;574517248;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
203;2217200;574517248;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
204;2161100;574521344;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
205;2167300;574525440;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
206;2251000;574562304;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
207;2545100;574599168;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
208;2124800;574607360;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
209;2239100;574607360;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
210;2287500;574615552;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
211;2363900;574615552;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
212;2052000;574619648;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
213;2336100;574656512;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
214;2446400;574660608;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
215;2130800;574660608;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
216;2350500;574668800;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
217;2173600;574672896;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
218;2167200;574676992;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
219;2427400;574681088;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
220;2065100;574689280;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
221;2601700;574730240;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
222;2416500;574730240;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
223;2128200;574738432;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
224;2262100;574738432;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
225;2158000;574742528;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
226;2228300;574746624;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
227;2255600;574754816;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
228;2311700;574791680;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
229;2652100;574799872;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
230;2057100;574799872;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
231;2272000;574808064;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
232;2365300;574808064;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
233;2135600;574812160;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
234;2216400;574824448;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
235;2236400;574861312;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
236;2735400;574865408;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
237;2052500;574869504;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
238;2820600;574873600;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
239;1763100;574877696;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
240;2216000;574881792;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
241;2381700;574881792;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
242;2117700;574922752;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
243;2800400;574922752;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
244;2075300;574926848;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
245;2366100;574930944;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
246;2099100;574935040;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
247;2258300;574939136;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
248;2243600;574943232;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
249;2208800;574951424;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
250;2410400;574988288;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
251;2414100;575025152;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
252;2354700;575062016;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
253;2116000;575107072;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
254;2299500;575107072;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
255;2256500;575115264;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
256;2177500;575119360;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
257;2427300;575152128;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
258;2199500;575156224;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
